kind,name,weight,data_date
holding,MITSUBISHI UFJ FINANCIAL GRO,4.32,
holding,Hyundai Motor Co(005380 ks),3.83,
holding,SHIN-ETSU CHEMICAL CO LTD,3.69,
holding,SITC INTERNATIONAL HOLDINGS,3.6,
holding,ROHM CO LTD,3.42,
holding,廣達,3.39,
holding,JAPAN TOBACCO INC,3.29,
holding,samsung electronics co ltd(005930 KS),3.13,
holding,世界,3.08,
holding,LUMENTUM HOLDINGS INC,2.98,
