kind,name,weight,data_date
industry,半導體業,57.41,2026/07/31
industry,電子零組件業,16.0,2026/07/31
industry,現金,11.84,2026/07/31
industry,通信網路業,7.74,2026/07/31
industry,其他電子業,7.01,2026/07/31
holding,台積電,7.43,2026/07/31
holding,旺矽,6.68,2026/07/31
holding,欣興,6.03,2026/07/31
holding,日月光投控,5.8,2026/07/31
holding,致茂,5.17,2026/07/31
holding,聯發科,5.0,2026/07/31
holding,創意,4.76,2026/07/31
holding,台光電,4.27,2026/07/31
holding,環球晶,4.14,2026/07/31
holding,聯亞,3.98,2026/07/31
