kind,name,weight,data_date
industry,半導體業,38.3,2026/06/30
industry,電子零組件業,30.8,2026/06/30
industry,現金,18.4,2026/06/30
industry,其他電子業,6.9,2026/06/30
industry,電腦及週邊設備業,5.4,2026/06/30
industry,生技醫療業,0.2,2026/06/30
holding,台光電,7.95,2026/06/30
holding,信驊,7.02,2026/06/30
holding,致茂,6.81,2026/06/30
holding,創意,6.54,2026/06/30
holding,藥華藥,6.48,2026/06/30
holding,南電,6.25,2026/06/30
holding,健策,6.15,2026/06/30
holding,台燿,6.01,2026/06/30
holding,金像電,5.23,2026/06/30
holding,奇鋐,5.2,2026/06/30
