kind,name,weight,data_date
holding,台積電,7.94,
holding,MURATA MANUFACTURING CO LTD,6.27,
holding,Micron Technology Inc,5.84,
holding,KIOXIA HOLDINGS CORP,5.67,
holding,ADVANCED MICRO DEVICES.amd us,5.0,
holding,聯電,4.66,
holding,TAIYO YUDEN CO LTD,4.57,
holding,聯發科,4.17,
holding,台光電,4.15,
holding,台燿,3.99,
