kind,name,weight,data_date
industry,電子類股,60.47,2026/07/31
industry,電子類股(上櫃),23.93,2026/07/31
industry,電機機械,10.58,2026/07/31
industry,其他資產,4.95,2026/07/31
industry,塑膠工業,0.07,2026/07/31
holding,智邦,9.27,2026/07/31
holding,欣興,7.54,2026/07/31
holding,聯亞,6.16,2026/07/31
holding,創意,5.99,2026/07/31
holding,國巨*,5.64,2026/07/31
holding,緯穎,5.4,2026/07/31
holding,鴻勁,5.31,2026/07/31
holding,聯發科,4.83,2026/07/31
holding,上銀,4.53,2026/07/31
holding,華星光,4.47,2026/07/31
